second,user_unique,timestamp,date
230244.0,43,1589880517.169297,2020-05-19T09:28:37.000000
230245.0,39,1589880518.212583,2020-05-19T09:28:38.000000
230246.0,38,1589880519.073295,2020-05-19T09:28:39.000000
230247.0,40,1589880520.2646244,2020-05-19T09:28:40.000000
230248.0,31,1589880521.1377892,2020-05-19T09:28:41.000000
230249.0,35,1589880522.1203232,2020-05-19T09:28:42.000000
230250.0,39,1589880523.1244166,2020-05-19T09:28:43.000000
230251.0,41,1589880524.137014,2020-05-19T09:28:44.000000
230252.0,32,1589880525.1295347,2020-05-19T09:28:45.000000
230253.0,36,1589880526.2026238,2020-05-19T09:28:46.000000
230254.0,42,1589880527.1973922,2020-05-19T09:28:47.000000
230255.0,41,1589880528.12932,2020-05-19T09:28:48.000000
230256.0,48,1589880529.1495364,2020-05-19T09:28:49.000000
230257.0,45,1589880530.1149366,2020-05-19T09:28:50.000000
230258.0,39,1589880531.1001594,2020-05-19T09:28:51.000000
230259.0,39,1589880532.1573458,2020-05-19T09:28:52.000000
230260.0,39,1589880533.0969577,2020-05-19T09:28:53.000000
230261.0,45,1589880534.1461766,2020-05-19T09:28:54.000000
230262.0,45,1589880535.0765917,2020-05-19T09:28:55.000000
230263.0,42,1589880536.1440048,2020-05-19T09:28:56.000000
230264.0,38,1589880537.0790386,2020-05-19T09:28:57.000000
230265.0,37,1589880538.0095475,2020-05-19T09:28:58.000000
230266.0,33,1589880539.1372766,2020-05-19T09:28:59.000000
230267.0,48,1589880540.097523,2020-05-19T09:29:00.000000
230268.0,44,1589880541.204825,2020-05-19T09:29:01.000000
230269.0,36,1589880542.217416,2020-05-19T09:29:02.000000
230270.0,31,1589880543.0438018,2020-05-19T09:29:03.000000
230271.0,31,1589880544.1387222,2020-05-19T09:29:04.000000
230272.0,44,1589880545.1744041,2020-05-19T09:29:05.000000
230273.0,37,1589880546.1300058,2020-05-19T09:29:06.000000
230274.0,40,1589880547.1902113,2020-05-19T09:29:07.000000
230275.0,44,1589880548.077336,2020-05-19T09:29:08.000000
230276.0,36,1589880549.1164608,2020-05-19T09:29:09.000000
230277.0,45,1589880550.149202,2020-05-19T09:29:10.000000
230278.0,35,1589880551.1242814,2020-05-19T09:29:11.000000
230279.0,36,1589880552.0940585,2020-05-19T09:29:12.000000
230280.0,40,1589880553.1162632,2020-05-19T09:29:13.000000
230281.0,39,1589880554.1512475,2020-05-19T09:29:14.000000
230282.0,34,1589880555.185508,2020-05-19T09:29:15.000000
230283.0,36,1589880556.1127377,2020-05-19T09:29:16.000000
230284.0,45,1589880557.1438742,2020-05-19T09:29:17.000000
230285.0,36,1589880558.2076259,2020-05-19T09:29:18.000000
230286.0,31,1589880559.1894193,2020-05-19T09:29:19.000000
230287.0,44,1589880560.0863147,2020-05-19T09:29:20.000000
230288.0,31,1589880561.1388958,2020-05-19T09:29:21.000000
230289.0,35,1589880562.2188973,2020-05-19T09:29:22.000000
230290.0,30,1589880563.0594397,2020-05-19T09:29:23.000000
230291.0,36,1589880564.1543093,2020-05-19T09:29:24.000000
230292.0,38,1589880565.178393,2020-05-19T09:29:25.000000
230293.0,36,1589880566.114188,2020-05-19T09:29:26.000000
230294.0,38,1589880567.189746,2020-05-19T09:29:27.000000
230295.0,40,1589880568.0782573,2020-05-19T09:29:28.000000
230296.0,45,1589880569.1014245,2020-05-19T09:29:29.000000
230297.0,33,1589880570.1677225,2020-05-19T09:29:30.000000
230298.0,35,1589880571.243308,2020-05-19T09:29:31.000000
230299.0,31,1589880572.1522312,2020-05-19T09:29:32.000000
230300.0,40,1589880573.1382835,2020-05-19T09:29:33.000000
230301.0,42,1589880574.0526953,2020-05-19T09:29:34.000000
230302.0,37,1589880575.0556045,2020-05-19T09:29:35.000000
230303.0,32,1589880576.0514839,2020-05-19T09:29:36.000000
230304.0,41,1589880577.126461,2020-05-19T09:29:37.000000
230305.0,38,1589880578.0567958,2020-05-19T09:29:38.000000
230306.0,35,1589880579.146923,2020-05-19T09:29:39.000000
230307.0,44,1589880580.127856,2020-05-19T09:29:40.000000
230308.0,38,1589880581.1690686,2020-05-19T09:29:41.000000
230309.0,31,1589880582.1095293,2020-05-19T09:29:42.000000
230310.0,32,1589880583.105813,2020-05-19T09:29:43.000000
230311.0,38,1589880584.1276817,2020-05-19T09:29:44.000000
230312.0,48,1589880585.0988665,2020-05-19T09:29:45.000000
230313.0,43,1589880586.1394126,2020-05-19T09:29:46.000000
230314.0,41,1589880587.178432,2020-05-19T09:29:47.000000
230315.0,40,1589880588.187879,2020-05-19T09:29:48.000000
230316.0,38,1589880589.1379938,2020-05-19T09:29:49.000000
230317.0,43,1589880590.1557226,2020-05-19T09:29:50.000000
230318.0,32,1589880591.055113,2020-05-19T09:29:51.000000
230319.0,47,1589880592.1840928,2020-05-19T09:29:52.000000
230320.0,46,1589880593.1390266,2020-05-19T09:29:53.000000
230321.0,31,1589880594.1188483,2020-05-19T09:29:54.000000
230322.0,41,1589880595.1121972,2020-05-19T09:29:55.000000
230323.0,34,1589880596.196669,2020-05-19T09:29:56.000000
230324.0,35,1589880597.1546078,2020-05-19T09:29:57.000000
230325.0,39,1589880598.1552668,2020-05-19T09:29:58.000000
230326.0,42,1589880599.1486378,2020-05-19T09:29:59.000000
230327.0,36,1589880600.1507514,2020-05-19T09:30:00.000000
230328.0,35,1589880601.1477847,2020-05-19T09:30:01.000000
230329.0,37,1589880602.093392,2020-05-19T09:30:02.000000
230330.0,40,1589880603.0120127,2020-05-19T09:30:03.000000
230331.0,33,1589880604.0820262,2020-05-19T09:30:04.000000
230332.0,34,1589880605.1602535,2020-05-19T09:30:05.000000
230333.0,25,1589880606.1694915,2020-05-19T09:30:06.000000
230334.0,52,1589880607.1406498,2020-05-19T09:30:07.000000
230335.0,41,1589880608.138958,2020-05-19T09:30:08.000000
230336.0,42,1589880609.1470363,2020-05-19T09:30:09.000000
230337.0,33,1589880610.070942,2020-05-19T09:30:10.000000
230338.0,36,1589880611.1181471,2020-05-19T09:30:11.000000
230339.0,35,1589880612.2527275,2020-05-19T09:30:12.000000
230340.0,31,1589880613.1588001,2020-05-19T09:30:13.000000
230341.0,35,1589880614.1780753,2020-05-19T09:30:14.000000
230342.0,40,1589880615.2137377,2020-05-19T09:30:15.000000
230343.0,38,1589880616.1582825,2020-05-19T09:30:16.000000
230344.0,39,1589880617.1490157,2020-05-19T09:30:17.000000
230345.0,37,1589880618.1197977,2020-05-19T09:30:18.000000
230346.0,44,1589880619.0211337,2020-05-19T09:30:19.000000
230347.0,44,1589880620.1762497,2020-05-19T09:30:20.000000
230348.0,38,1589880621.1736274,2020-05-19T09:30:21.000000
230349.0,35,1589880622.1669748,2020-05-19T09:30:22.000000
230350.0,40,1589880623.1865988,2020-05-19T09:30:23.000000
230351.0,38,1589880624.1473541,2020-05-19T09:30:24.000000
230352.0,25,1589880625.1896517,2020-05-19T09:30:25.000000
230353.0,37,1589880626.0357718,2020-05-19T09:30:26.000000
230354.0,39,1589880627.0304337,2020-05-19T09:30:27.000000
230355.0,34,1589880628.0967486,2020-05-19T09:30:28.000000
230356.0,26,1589880629.2312486,2020-05-19T09:30:29.000000
230357.0,34,1589880630.0494413,2020-05-19T09:30:30.000000
230358.0,34,1589880631.131053,2020-05-19T09:30:31.000000
230359.0,34,1589880632.1950252,2020-05-19T09:30:32.000000
230360.0,33,1589880633.1936314,2020-05-19T09:30:33.000000
230361.0,40,1589880634.1426947,2020-05-19T09:30:34.000000
230362.0,38,1589880635.0494156,2020-05-19T09:30:35.000000
230363.0,41,1589880636.1622927,2020-05-19T09:30:36.000000
230364.0,47,1589880637.1731088,2020-05-19T09:30:37.000000
230365.0,31,1589880638.1387942,2020-05-19T09:30:38.000000
230366.0,43,1589880639.1807933,2020-05-19T09:30:39.000000
230367.0,39,1589880640.1316593,2020-05-19T09:30:40.000000
230368.0,43,1589880641.0916784,2020-05-19T09:30:41.000000
230369.0,46,1589880642.2073672,2020-05-19T09:30:42.000000
230370.0,45,1589880643.1603794,2020-05-19T09:30:43.000000
230371.0,35,1589880644.1775162,2020-05-19T09:30:44.000000
230372.0,37,1589880645.111373,2020-05-19T09:30:45.000000
230373.0,42,1589880646.1671007,2020-05-19T09:30:46.000000
230374.0,37,1589880647.2135756,2020-05-19T09:30:47.000000
230375.0,39,1589880648.1493175,2020-05-19T09:30:48.000000
230376.0,44,1589880649.0957267,2020-05-19T09:30:49.000000
230377.0,46,1589880650.1444578,2020-05-19T09:30:50.000000
230378.0,41,1589880651.0999725,2020-05-19T09:30:51.000000
230379.0,33,1589880652.1970925,2020-05-19T09:30:52.000000
230380.0,35,1589880653.0658045,2020-05-19T09:30:53.000000
230381.0,31,1589880654.1621156,2020-05-19T09:30:54.000000
230382.0,36,1589880655.1106904,2020-05-19T09:30:55.000000
230383.0,32,1589880656.1603017,2020-05-19T09:30:56.000000
230384.0,35,1589880657.1184547,2020-05-19T09:30:57.000000
230385.0,32,1589880658.0614831,2020-05-19T09:30:58.000000
230386.0,39,1589880659.1177723,2020-05-19T09:30:59.000000
230387.0,31,1589880660.158709,2020-05-19T09:31:00.000000
230388.0,46,1589880661.028617,2020-05-19T09:31:01.000000
230389.0,42,1589880662.1882958,2020-05-19T09:31:02.000000
230390.0,35,1589880663.1082783,2020-05-19T09:31:03.000000
230391.0,34,1589880664.122869,2020-05-19T09:31:04.000000
230392.0,39,1589880665.099136,2020-05-19T09:31:05.000000
230393.0,38,1589880666.0634165,2020-05-19T09:31:06.000000
230394.0,36,1589880667.1593935,2020-05-19T09:31:07.000000
230395.0,27,1589880668.071695,2020-05-19T09:31:08.000000
230396.0,36,1589880669.1329865,2020-05-19T09:31:09.000000
230397.0,31,1589880670.1224625,2020-05-19T09:31:10.000000
230398.0,41,1589880671.1980717,2020-05-19T09:31:11.000000
230399.0,34,1589880672.19476,2020-05-19T09:31:12.000000
230400.0,52,1589880673.0982661,2020-05-19T09:31:13.000000
230401.0,42,1589880674.1246269,2020-05-19T09:31:14.000000
230402.0,38,1589880675.0780697,2020-05-19T09:31:15.000000
230403.0,37,1589880676.1217353,2020-05-19T09:31:16.000000
230404.0,38,1589880677.1233575,2020-05-19T09:31:17.000000
230405.0,45,1589880678.1697319,2020-05-19T09:31:18.000000
230406.0,35,1589880679.1257243,2020-05-19T09:31:19.000000
230407.0,39,1589880680.1542945,2020-05-19T09:31:20.000000
230408.0,45,1589880681.107959,2020-05-19T09:31:21.000000
230409.0,39,1589880682.1094427,2020-05-19T09:31:22.000000
230410.0,43,1589880683.1070957,2020-05-19T09:31:23.000000
230411.0,38,1589880684.137482,2020-05-19T09:31:24.000000
230412.0,55,1589880685.0974677,2020-05-19T09:31:25.000000
230413.0,34,1589880686.150231,2020-05-19T09:31:26.000000
230414.0,42,1589880687.1441054,2020-05-19T09:31:27.000000
230415.0,41,1589880688.2045016,2020-05-19T09:31:28.000000
230416.0,45,1589880689.0898435,2020-05-19T09:31:29.000000
230417.0,38,1589880690.1947067,2020-05-19T09:31:30.000000
230418.0,43,1589880691.1478872,2020-05-19T09:31:31.000000
230419.0,38,1589880692.1306055,2020-05-19T09:31:32.000000
230420.0,39,1589880693.10497,2020-05-19T09:31:33.000000
230421.0,41,1589880694.1607237,2020-05-19T09:31:34.000000
230422.0,31,1589880695.094827,2020-05-19T09:31:35.000000
230423.0,28,1589880696.1291344,2020-05-19T09:31:36.000000
230424.0,38,1589880697.1478217,2020-05-19T09:31:37.000000
230425.0,37,1589880698.204612,2020-05-19T09:31:38.000000
230426.0,36,1589880699.1967537,2020-05-19T09:31:39.000000
230427.0,38,1589880700.0680203,2020-05-19T09:31:40.000000
230428.0,28,1589880701.1639714,2020-05-19T09:31:41.000000
230429.0,37,1589880702.113276,2020-05-19T09:31:42.000000
230430.0,28,1589880703.20161,2020-05-19T09:31:43.000000
230431.0,40,1589880704.1518073,2020-05-19T09:31:44.000000
230432.0,57,1589880705.1273625,2020-05-19T09:31:45.000000
230433.0,48,1589880706.1196604,2020-05-19T09:31:46.000000
230434.0,38,1589880707.0829232,2020-05-19T09:31:47.000000
230435.0,29,1589880708.1523225,2020-05-19T09:31:48.000000
230436.0,35,1589880709.1783516,2020-05-19T09:31:49.000000
230437.0,42,1589880710.1872108,2020-05-19T09:31:50.000000
230438.0,38,1589880711.1536946,2020-05-19T09:31:51.000000
230439.0,26,1589880712.1081274,2020-05-19T09:31:52.000000
230440.0,50,1589880713.1415246,2020-05-19T09:31:53.000000
230441.0,30,1589880714.1237304,2020-05-19T09:31:54.000000
230442.0,33,1589880715.1568878,2020-05-19T09:31:55.000000
230443.0,35,1589880716.1378233,2020-05-19T09:31:56.000000
230444.0,52,1589880717.1672418,2020-05-19T09:31:57.000000
230445.0,35,1589880718.1177204,2020-05-19T09:31:58.000000
230446.0,40,1589880719.1038291,2020-05-19T09:31:59.000000
230447.0,46,1589880720.1552684,2020-05-19T09:32:00.000000
230448.0,26,1589880721.2092197,2020-05-19T09:32:01.000000
230449.0,40,1589880722.1465688,2020-05-19T09:32:02.000000
230450.0,43,1589880723.1744466,2020-05-19T09:32:03.000000
230451.0,34,1589880724.0970373,2020-05-19T09:32:04.000000
230452.0,38,1589880725.0707743,2020-05-19T09:32:05.000000
230453.0,34,1589880726.1380224,2020-05-19T09:32:06.000000
230454.0,37,1589880727.1436841,2020-05-19T09:32:07.000000
230455.0,50,1589880728.1554475,2020-05-19T09:32:08.000000
230456.0,35,1589880729.2093346,2020-05-19T09:32:09.000000
230457.0,37,1589880730.156776,2020-05-19T09:32:10.000000
230458.0,49,1589880731.1282105,2020-05-19T09:32:11.000000
230459.0,32,1589880732.11695,2020-05-19T09:32:12.000000
230460.0,40,1589880733.1178796,2020-05-19T09:32:13.000000
230461.0,39,1589880734.1972907,2020-05-19T09:32:14.000000
230462.0,40,1589880735.078298,2020-05-19T09:32:15.000000
230463.0,37,1589880736.1440878,2020-05-19T09:32:16.000000
230464.0,41,1589880737.1027133,2020-05-19T09:32:17.000000
230465.0,46,1589880738.1855958,2020-05-19T09:32:18.000000
230466.0,45,1589880739.2028146,2020-05-19T09:32:19.000000
230467.0,41,1589880740.161625,2020-05-19T09:32:20.000000
230468.0,39,1589880741.1999526,2020-05-19T09:32:21.000000
230469.0,34,1589880742.072141,2020-05-19T09:32:22.000000
230470.0,33,1589880743.0699694,2020-05-19T09:32:23.000000
230471.0,42,1589880744.1749938,2020-05-19T09:32:24.000000
230472.0,29,1589880745.001281,2020-05-19T09:32:25.000000
230473.0,32,1589880746.1635973,2020-05-19T09:32:26.000000
230474.0,30,1589880747.1012418,2020-05-19T09:32:27.000000
230475.0,41,1589880748.2067213,2020-05-19T09:32:28.000000
230476.0,39,1589880749.1753795,2020-05-19T09:32:29.000000
230477.0,36,1589880750.1379435,2020-05-19T09:32:30.000000
230478.0,46,1589880751.1286135,2020-05-19T09:32:31.000000
230479.0,29,1589880752.1748068,2020-05-19T09:32:32.000000
230480.0,46,1589880753.1888146,2020-05-19T09:32:33.000000
230481.0,45,1589880754.1540363,2020-05-19T09:32:34.000000
230482.0,43,1589880755.198072,2020-05-19T09:32:35.000000
230483.0,33,1589880756.213507,2020-05-19T09:32:36.000000
230484.0,39,1589880757.1691558,2020-05-19T09:32:37.000000
230485.0,47,1589880758.209347,2020-05-19T09:32:38.000000
230486.0,33,1589880759.2493534,2020-05-19T09:32:39.000000
230487.0,43,1589880760.1398308,2020-05-19T09:32:40.000000
230488.0,42,1589880761.1382473,2020-05-19T09:32:41.000000
230489.0,41,1589880762.1894863,2020-05-19T09:32:42.000000
230490.0,41,1589880763.185679,2020-05-19T09:32:43.000000
230491.0,40,1589880764.1558578,2020-05-19T09:32:44.000000
230492.0,37,1589880765.1702619,2020-05-19T09:32:45.000000
230493.0,47,1589880766.1418266,2020-05-19T09:32:46.000000
230494.0,31,1589880767.0703979,2020-05-19T09:32:47.000000
230495.0,31,1589880768.1710682,2020-05-19T09:32:48.000000
230496.0,35,1589880769.0903997,2020-05-19T09:32:49.000000
230497.0,34,1589880770.1948664,2020-05-19T09:32:50.000000
230498.0,37,1589880771.1641986,2020-05-19T09:32:51.000000
230499.0,30,1589880772.0854166,2020-05-19T09:32:52.000000
230500.0,49,1589880773.1205702,2020-05-19T09:32:53.000000
230501.0,48,1589880774.1960895,2020-05-19T09:32:54.000000
230502.0,39,1589880775.0538023,2020-05-19T09:32:55.000000
230503.0,50,1589880776.2070363,2020-05-19T09:32:56.000000
230504.0,36,1589880777.0540056,2020-05-19T09:32:57.000000
230505.0,27,1589880778.10352,2020-05-19T09:32:58.000000
230506.0,29,1589880779.0695689,2020-05-19T09:32:59.000000
230507.0,52,1589880780.1651638,2020-05-19T09:33:00.000000
230508.0,39,1589880781.1386986,2020-05-19T09:33:01.000000
230509.0,49,1589880782.1132658,2020-05-19T09:33:02.000000
230510.0,49,1589880783.1702352,2020-05-19T09:33:03.000000
230511.0,33,1589880784.1393871,2020-05-19T09:33:04.000000
230512.0,46,1589880785.1729429,2020-05-19T09:33:05.000000
230513.0,36,1589880786.1843467,2020-05-19T09:33:06.000000
230514.0,24,1589880787.116327,2020-05-19T09:33:07.000000
230515.0,48,1589880788.1439114,2020-05-19T09:33:08.000000
230516.0,61,1589880789.0839624,2020-05-19T09:33:09.000000
230517.0,40,1589880790.0959377,2020-05-19T09:33:10.000000
230518.0,44,1589880791.0884554,2020-05-19T09:33:11.000000
230519.0,42,1589880792.1684456,2020-05-19T09:33:12.000000
230520.0,39,1589880793.0862765,2020-05-19T09:33:13.000000
230521.0,36,1589880794.0590086,2020-05-19T09:33:14.000000
230522.0,42,1589880795.1187127,2020-05-19T09:33:15.000000
230523.0,36,1589880796.1178336,2020-05-19T09:33:16.000000
230524.0,34,1589880797.128064,2020-05-19T09:33:17.000000
230525.0,35,1589880798.1714985,2020-05-19T09:33:18.000000
230526.0,32,1589880799.2318225,2020-05-19T09:33:19.000000
230527.0,42,1589880800.1131885,2020-05-19T09:33:20.000000
230528.0,41,1589880801.1909542,2020-05-19T09:33:21.000000
230529.0,34,1589880802.1728413,2020-05-19T09:33:22.000000
230530.0,33,1589880803.157087,2020-05-19T09:33:23.000000
230531.0,42,1589880804.0882518,2020-05-19T09:33:24.000000
230532.0,39,1589880805.0730793,2020-05-19T09:33:25.000000
230533.0,29,1589880806.132039,2020-05-19T09:33:26.000000
230534.0,34,1589880807.142966,2020-05-19T09:33:27.000000
230535.0,40,1589880808.1508207,2020-05-19T09:33:28.000000
230536.0,40,1589880809.152531,2020-05-19T09:33:29.000000
230537.0,42,1589880810.1019838,2020-05-19T09:33:30.000000
230538.0,33,1589880811.0282667,2020-05-19T09:33:31.000000
230539.0,37,1589880812.2021115,2020-05-19T09:33:32.000000
230540.0,32,1589880813.221822,2020-05-19T09:33:33.000000
230541.0,45,1589880814.1836693,2020-05-19T09:33:34.000000
230542.0,35,1589880815.1298895,2020-05-19T09:33:35.000000
230543.0,41,1589880816.1515028,2020-05-19T09:33:36.000000
230544.0,44,1589880817.1902957,2020-05-19T09:33:37.000000
230545.0,51,1589880818.1562967,2020-05-19T09:33:38.000000
230546.0,46,1589880819.2454429,2020-05-19T09:33:39.000000
230547.0,49,1589880820.158283,2020-05-19T09:33:40.000000
230548.0,43,1589880821.0791042,2020-05-19T09:33:41.000000
230549.0,45,1589880822.1712015,2020-05-19T09:33:42.000000
230550.0,39,1589880823.1052563,2020-05-19T09:33:43.000000
230551.0,42,1589880824.1355135,2020-05-19T09:33:44.000000
230552.0,39,1589880825.2473073,2020-05-19T09:33:45.000000
230553.0,41,1589880826.146588,2020-05-19T09:33:46.000000
230554.0,34,1589880827.1473823,2020-05-19T09:33:47.000000
230555.0,35,1589880828.1897266,2020-05-19T09:33:48.000000
230556.0,45,1589880829.2046533,2020-05-19T09:33:49.000000
230557.0,31,1589880830.1849914,2020-05-19T09:33:50.000000
230558.0,29,1589880831.1758418,2020-05-19T09:33:51.000000
230559.0,29,1589880832.1629233,2020-05-19T09:33:52.000000
230560.0,40,1589880833.1160285,2020-05-19T09:33:53.000000
230561.0,43,1589880834.1135287,2020-05-19T09:33:54.000000
230562.0,45,1589880835.1396296,2020-05-19T09:33:55.000000
230563.0,35,1589880836.1096914,2020-05-19T09:33:56.000000
230564.0,38,1589880837.1063702,2020-05-19T09:33:57.000000
230565.0,27,1589880838.1601348,2020-05-19T09:33:58.000000
230566.0,45,1589880839.135542,2020-05-19T09:33:59.000000
230567.0,40,1589880840.1265972,2020-05-19T09:34:00.000000
230568.0,38,1589880841.1061406,2020-05-19T09:34:01.000000
230569.0,32,1589880842.1247926,2020-05-19T09:34:02.000000
230570.0,38,1589880843.1595805,2020-05-19T09:34:03.000000
230571.0,39,1589880844.1073132,2020-05-19T09:34:04.000000
230572.0,36,1589880845.065001,2020-05-19T09:34:05.000000
230573.0,42,1589880846.1270986,2020-05-19T09:34:06.000000
230574.0,34,1589880847.1538377,2020-05-19T09:34:07.000000
230575.0,43,1589880848.1647475,2020-05-19T09:34:08.000000
230576.0,36,1589880849.1777468,2020-05-19T09:34:09.000000
230577.0,43,1589880850.1439188,2020-05-19T09:34:10.000000
230578.0,46,1589880851.1022928,2020-05-19T09:34:11.000000
230579.0,42,1589880852.1736445,2020-05-19T09:34:12.000000
230580.0,36,1589880853.115933,2020-05-19T09:34:13.000000
230581.0,28,1589880854.187106,2020-05-19T09:34:14.000000
230582.0,34,1589880855.093214,2020-05-19T09:34:15.000000
230583.0,33,1589880856.1124098,2020-05-19T09:34:16.000000
230584.0,36,1589880857.2093074,2020-05-19T09:34:17.000000
230585.0,40,1589880858.1373463,2020-05-19T09:34:18.000000
230586.0,42,1589880859.1409688,2020-05-19T09:34:19.000000
230587.0,44,1589880860.1655076,2020-05-19T09:34:20.000000
230588.0,56,1589880861.106757,2020-05-19T09:34:21.000000
230589.0,40,1589880862.1416676,2020-05-19T09:34:22.000000
230590.0,38,1589880863.0725706,2020-05-19T09:34:23.000000
230591.0,36,1589880864.2015014,2020-05-19T09:34:24.000000
230592.0,33,1589880865.2304413,2020-05-19T09:34:25.000000
230593.0,33,1589880866.1560528,2020-05-19T09:34:26.000000
230594.0,30,1589880867.176454,2020-05-19T09:34:27.000000
230595.0,38,1589880868.0860107,2020-05-19T09:34:28.000000
230596.0,36,1589880869.1932664,2020-05-19T09:34:29.000000
230597.0,34,1589880870.1187549,2020-05-19T09:34:30.000000
230598.0,35,1589880871.0243049,2020-05-19T09:34:31.000000
230599.0,37,1589880872.1048598,2020-05-19T09:34:32.000000
230600.0,36,1589880873.068674,2020-05-19T09:34:33.000000
230601.0,24,1589880874.12328,2020-05-19T09:34:34.000000
230602.0,36,1589880875.196873,2020-05-19T09:34:35.000000
230603.0,35,1589880876.0564492,2020-05-19T09:34:36.000000
230604.0,36,1589880877.187774,2020-05-19T09:34:37.000000
230605.0,32,1589880878.128008,2020-05-19T09:34:38.000000
230606.0,37,1589880879.0919528,2020-05-19T09:34:39.000000
230607.0,43,1589880880.1510284,2020-05-19T09:34:40.000000
230608.0,42,1589880881.0534863,2020-05-19T09:34:41.000000
230609.0,37,1589880882.1420918,2020-05-19T09:34:42.000000
230610.0,39,1589880883.192229,2020-05-19T09:34:43.000000
230611.0,37,1589880884.1189902,2020-05-19T09:34:44.000000
230612.0,29,1589880885.1348796,2020-05-19T09:34:45.000000
230613.0,31,1589880886.175055,2020-05-19T09:34:46.000000
230614.0,42,1589880887.1021016,2020-05-19T09:34:47.000000
230615.0,25,1589880888.1341412,2020-05-19T09:34:48.000000
230616.0,41,1589880889.1698341,2020-05-19T09:34:49.000000
230617.0,45,1589880890.1481338,2020-05-19T09:34:50.000000
230618.0,32,1589880891.112631,2020-05-19T09:34:51.000000
230619.0,24,1589880892.0906503,2020-05-19T09:34:52.000000
230620.0,36,1589880893.1364255,2020-05-19T09:34:53.000000
230621.0,35,1589880894.1597502,2020-05-19T09:34:54.000000
230622.0,40,1589880895.167827,2020-05-19T09:34:55.000000
230623.0,40,1589880896.148224,2020-05-19T09:34:56.000000
230624.0,28,1589880897.1521568,2020-05-19T09:34:57.000000
230625.0,47,1589880898.1896415,2020-05-19T09:34:58.000000
230626.0,31,1589880899.146623,2020-05-19T09:34:59.000000
230627.0,49,1589880900.216623,2020-05-19T09:35:00.000000
230628.0,32,1589880901.0822504,2020-05-19T09:35:01.000000
230629.0,35,1589880902.1766896,2020-05-19T09:35:02.000000
230630.0,30,1589880903.1364548,2020-05-19T09:35:03.000000
230631.0,39,1589880904.1882057,2020-05-19T09:35:04.000000
230632.0,35,1589880905.0831707,2020-05-19T09:35:05.000000
230633.0,38,1589880906.0794048,2020-05-19T09:35:06.000000
230634.0,30,1589880907.1491497,2020-05-19T09:35:07.000000
230635.0,37,1589880907.9951005,2020-05-19T09:35:07.000000
230636.0,37,1589880909.1224053,2020-05-19T09:35:09.000000
230637.0,26,1589880910.1487002,2020-05-19T09:35:10.000000
230638.0,36,1589880911.1036494,2020-05-19T09:35:11.000000
230639.0,35,1589880912.233151,2020-05-19T09:35:12.000000
230640.0,45,1589880913.1448328,2020-05-19T09:35:13.000000
230641.0,32,1589880914.1767914,2020-05-19T09:35:14.000000
230642.0,53,1589880915.1419501,2020-05-19T09:35:15.000000
230643.0,37,1589880916.1005394,2020-05-19T09:35:16.000000
230644.0,32,1589880917.2028222,2020-05-19T09:35:17.000000
230645.0,36,1589880918.0848153,2020-05-19T09:35:18.000000
230646.0,31,1589880919.0985403,2020-05-19T09:35:19.000000
230647.0,33,1589880920.2190135,2020-05-19T09:35:20.000000
230648.0,43,1589880921.1579216,2020-05-19T09:35:21.000000
230649.0,38,1589880922.0835817,2020-05-19T09:35:22.000000
230650.0,35,1589880923.1141431,2020-05-19T09:35:23.000000
230651.0,32,1589880924.0611057,2020-05-19T09:35:24.000000
230652.0,37,1589880925.0985482,2020-05-19T09:35:25.000000
230653.0,33,1589880926.1271038,2020-05-19T09:35:26.000000
230654.0,29,1589880927.0858176,2020-05-19T09:35:27.000000
230655.0,42,1589880928.1510382,2020-05-19T09:35:28.000000
230656.0,35,1589880929.0502007,2020-05-19T09:35:29.000000
230657.0,44,1589880930.0677412,2020-05-19T09:35:30.000000
230658.0,27,1589880931.1827765,2020-05-19T09:35:31.000000
230659.0,37,1589880932.0796826,2020-05-19T09:35:32.000000
230660.0,41,1589880933.1282492,2020-05-19T09:35:33.000000
230661.0,44,1589880934.1784132,2020-05-19T09:35:34.000000
230662.0,44,1589880935.1439152,2020-05-19T09:35:35.000000
230663.0,39,1589880936.1545105,2020-05-19T09:35:36.000000
230664.0,41,1589880937.1690986,2020-05-19T09:35:37.000000
230665.0,38,1589880938.1639612,2020-05-19T09:35:38.000000
230666.0,33,1589880939.0939138,2020-05-19T09:35:39.000000
230667.0,33,1589880940.1377754,2020-05-19T09:35:40.000000
230668.0,47,1589880941.1519737,2020-05-19T09:35:41.000000
230669.0,41,1589880942.0643494,2020-05-19T09:35:42.000000
230670.0,34,1589880943.0810096,2020-05-19T09:35:43.000000
230671.0,38,1589880944.235284,2020-05-19T09:35:44.000000
230672.0,36,1589880945.1815243,2020-05-19T09:35:45.000000
230673.0,35,1589880945.9928017,2020-05-19T09:35:45.000000
230674.0,31,1589880947.1148295,2020-05-19T09:35:47.000000
230675.0,39,1589880948.1320088,2020-05-19T09:35:48.000000
230676.0,28,1589880949.078813,2020-05-19T09:35:49.000000
230677.0,29,1589880950.087267,2020-05-19T09:35:50.000000
230678.0,41,1589880951.1335995,2020-05-19T09:35:51.000000
230679.0,28,1589880952.113989,2020-05-19T09:35:52.000000
230680.0,40,1589880953.2343624,2020-05-19T09:35:53.000000
230681.0,32,1589880954.2128212,2020-05-19T09:35:54.000000
230682.0,32,1589880955.215268,2020-05-19T09:35:55.000000
